eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,3,3,1,0.9,0,0,50,0.07689691715768039
0.3,3,3,1,0.9,0,0,29,0.07920090475359375
0.01,5,3,1,0.9,0,0,510,0.07859694695387417
0.05,5,3,1,0.9,0,0,99,0.07896551755601736
0.1,5,3,1,0.9,0,0,47,0.08037803514028095
0.3,5,3,1,0.9,0,0,15,0.08194947924754147
0.01,7,3,1,0.9,0,0,586,0.07832883500810778
0.05,7,3,1,0.9,0,0,141,0.07878179467206875
0.1,7,3,1,0.9,0,0,115,0.07844360395074569
0.3,7,3,1,0.9,0,0,24,0.08422700033402729
0.01,1,5,1,0.9,0,0,816,0.0797712177389599
0.05,1,5,1,0.9,0,0,168,0.07972877181630779
0.1,1,5,1,0.9,0,0,99,0.07961949262163612
0.3,1,5,1,0.9,0,0,37,0.07972966579113734
0.01,3,5,1,0.9,0,0,544,0.07508582697187828
0.05,3,5,1,0.9,0,0,150,0.07542816539655968
0.1,3,5,1,0.9,0,0,67,0.07569379986376948
0.3,3,5,1,0.9,0,0,14,0.07732488275716473
0.01,5,5,1,0.9,0,0,471,0.07769064360319014
0.05,5,5,1,0.9,0,0,108,0.0773718272742313
0.1,5,5,1,0.9,0,0,49,0.07821288147626367
0.3,5,5,1,0.9,0,0,15,0.0791945176895941
0.01,7,5,1,0.9,0,0,497,0.07773388124193752
0.05,7,5,1,0.9,0,0,124,0.07759628027573423
0.1,7,5,1,0.9,0,0,46,0.0779209491636143
0.3,7,5,1,0.9,0,0,23,0.08015362241605806
0.01,1,7,1,0.9,0,0,732,0.07976815275060077
0.05,1,7,1,0.9,0,0,170,0.07967542275059318
0.1,1,7,1,0.9,0,0,87,0.07962899095776732
0.3,1,7,1,0.9,0,0,39,0.07974212123667372
0.01,3,7,1,0.9,0,0,590,0.07529571704047228
0.05,3,7,1,0.9,0,0,137,0.07568358283944897
0.1,3,7,1,0.9,0,0,85,0.07617223185587743
0.3,3,7,1,0.9,0,0,15,0.07773661077282364
0.01,5,7,1,0.9,0,0,456,0.07692496869855994
0.05,5,7,1,0.9,0,0,107,0.0779260572424209
0.1,5,7,1,0.9,0,0,55,0.07736434468402292
0.3,5,7,1,0.9,0,0,16,0.07881110317176161
0.01,7,7,1,0.9,0,0,491,0.07668277398559042
0.05,7,7,1,0.9,0,0,88,0.07722444232807331
0.1,7,7,1,0.9,0,0,46,0.0769512934373298
0.3,7,7,1,0.9,0,0,12,0.08135072344502323
0.01,1,1,0.65,1,0,0,420,0.0810270121867216
0.05,1,1,0.65,1,0,0,92,0.08078593607406329
0.1,1,1,0.65,1,0,0,49,0.08073485540058037
0.3,1,1,0.65,1,0,0,12,0.08133676189671478
0.01,3,1,0.65,1,0,0,447,0.0792582059382351
0.05,3,1,0.65,1,0,0,87,0.07958483047158163
0.1,3,1,0.65,1,0,0,48,0.07997991203193448
0.3,3,1,0.65,1,0,0,14,0.08313848883830165
0.01,5,1,0.65,1,0,0,499,0.07912114897636485
0.05,5,1,0.65,1,0,0,112,0.08087109516563133
0.1,5,1,0.65,1,0,0,45,0.08156202275916634
0.3,5,1,0.65,1,0,0,14,0.08520659087851984
0.01,7,1,0.65,1,0,0,526,0.08029767131661524
0.05,7,1,0.65,1,0,0,135,0.08194976816263007
0.1,7,1,0.65,1,0,0,62,0.08190875732509895
0.3,7,1,0.65,1,0,0,11,0.08872917738837036
0.01,1,3,0.65,1,0,0,464,0.08031865919795536
0.05,1,3,0.65,1,0,0,96,0.08019771221627693
0.1,1,3,0.65,1,0,0,67,0.0797727343536533
0.3,1,3,0.65,1,0,0,15,0.08070324548429696
0.01,3,3,0.65,1,0,0,449,0.07771113406243073
0.05,3,3,0.65,1,0,0,100,0.07764678987312108
0.1,3,3,0.65,1,0,0,48,0.07885731408384947
0.3,3,3,0.65,1,0,0,15,0.07931063833142528
0.01,5,3,0.65,1,0,0,468,0.07750055944692384
0.05,5,3,0.65,1,0,0,97,0.07902893095406341
0.1,5,3,0.65,1,0,0,49,0.07873528557083853
0.3,5,3,0.65,1,0,0,14,0.08570523596226332
0.01,7,3,0.65,1,0,0,503,0.07786749728500456
0.05,7,3,0.65,1,0,0,88,0.07867558850057182
0.1,7,3,0.65,1,0,0,48,0.08003753602159154
0.3,7,3,0.65,1,0,0,12,0.08475889802742091
0.01,1,5,0.65,1,0,0,464,0.0802807518052099
0.05,1,5,0.65,1,0,0,92,0.08019717711454097
0.1,1,5,0.65,1,0,0,46,0.08033738556387152
0.3,1,5,0.65,1,0,0,12,0.08052037315014057
0.01,3,5,0.65,1,0,0,464,0.07732542054375863
0.05,3,5,0.65,1,0,0,96,0.0778103673299401
0.1,3,5,0.65,1,0,0,67,0.07697019355699568
0.3,3,5,0.65,1,0,0,13,0.07880245271940862
0.01,5,5,0.65,1,0,0,573,0.07666376828789079
0.05,5,5,0.65,1,0,0,92,0.07737671237562982
0.1,5,5,0.65,1,0,0,48,0.07731271515125787
0.3,5,5,0.65,1,0,0,14,0.07921719773282347
0.01,7,5,0.65,1,0,0,447,0.07708987154867852
0.05,7,5,0.65,1,0,0,84,0.07740145573532807
0.1,7,5,0.65,1,0,0,42,0.07917600198479989
0.3,7,5,0.65,1,0,0,14,0.08239544151676852
0.01,1,7,0.65,1,0,0,521,0.0800404125614104
0.05,1,7,0.65,1,0,0,92,0.08015332057654335
0.1,1,7,0.65,1,0,0,45,0.0802746694411206
0.3,1,7,0.65,1,0,0,20,0.07972181894591565
0.01,3,7,0.65,1,0,0,528,0.07677640446098108
0.05,3,7,0.65,1,0,0,99,0.07739304697005253
0.1,3,7,0.65,1,0,0,48,0.07779435609277215
0.3,3,7,0.65,1,0,0,15,0.07868248379413431
0.01,5,7,0.65,1,0,0,503,0.0766832395334243
0.05,5,7,0.65,1,0,0,125,0.07689391662756223
0.1,5,7,0.65,1,0,0,48,0.07721103803975836
0.3,5,7,0.65,1,0,0,13,0.08022190753234865
0.01,7,7,0.65,1,0,0,497,0.0767741660075221
0.05,7,7,0.65,1,0,0,114,0.07733044161942103
0.1,7,7,0.65,1,0,0,45,0.0782916098490224
0.3,7,7,0.65,1,0,0,17,0.08047209625563591
0.01,1,1,0.8,1,0,0,495,0.08060582575356888
0.05,1,1,0.8,1,0,0,97,0.08057492810404204
0.1,1,1,0.8,1,0,0,45,0.08058688077683086
0.3,1,1,0.8,1,0,0,22,0.08079126395849948
0.01,3,1,0.8,1,0,0,464,0.07919834667329602
0.05,3,1,0.8,1,0,0,90,0.07945119490313825
