Municipality.code,Municipality,Total_residents,Total_houses,P_female,Mean_age,P_age_00_14,P_age_15_39,P_age_65_more,P_migrants,P_afrodescendants,P_disability,P_indigenous_language,P_university_studies,P_read_write,P_electricity,P_car,P_cell_phone,P_internet,Mean_occupants,P_working,Current_income,P_poverty,P_extreme_poverty,P_vulnerable_income,P_educational_lag,P_lack_quality_living_spaces
3009, Loreto,18052,5629,48.72036339,32.38552413,25.13588464,37.81475319,7.13255685,1.482674367,2.431577194,19.32600489,2.631873044,17.9958643,97.63134461,98.64889209,77.56352496,92.36173662,45.03693028,3.18705036,79.78969881,54910.06,34.1,2.9,8.6,13.3,9.1
3008, Los Cabos,351111,101934,48.46530015,28.55613671,26.84486114,45.54265012,3.504848628,1.346894293,5.016334794,13.27389114,4.2004069,17.94410158,97.61305038,99.19435852,60.15084727,95.96605718,62.98994,3.419905138,88.38072184,63831.99,31.7,4.8,6.8,12.6,18.5
3002, Mulegé,64022,19402,48.34431914,31.17988797,26.59750907,39.42139191,6.978345225,0.60565808,1.799445602,17.95690843,10.05851123,13.82580285,95.26171653,98.64230854,69.09412929,92.93676425,50.92983279,3.240656999,82.75219865,56464.01,24.1,3.2,6,18.2,8.9
4010, Calakmul,31714,8037,49.2306237,26.58641138,35.57392045,38.79443586,5.69031322,0.441877347,1.003787879,15.6916572,38.96021957,3.104198871,83.92679283,97.48129676,22.20698254,65.61097257,8.741738371,3.921495327,86.66084352,24555.49,83,30.3,0.9,20,20
4001, Calkiní,59232,15287,50.75297137,31.66755157,26.07879608,40.27392628,8.980385526,0.059210638,3.674442997,17.23099821,76.30296467,19.56080051,86.94511835,99.10831366,22.78688525,78.09979673,30.34496327,3.845257577,80.66723695,37314.18,62.8,17.8,5.8,18.4,16.4
4002, Campeche,294077,85297,51.86464769,33.25087038,22.8482371,39.46278317,8.617611991,0.876825157,2.316052144,21.6027542,11.85092514,27.86490654,95.83196201,99.4648318,41.98986014,91.8157545,61.13653206,3.427893872,75.88081621,53414.14,32.5,4.7,11,11.1,6.9
4011, Candelaria,46913,13289,49.53637584,29.0205206,32.11334373,37.44955265,7.07650915,1.354237867,1.413804886,17.17635502,12.09298351,4.781064076,86.33104385,92.52513038,22.34315949,56.9279613,10.88435374,3.517878696,84.66434308,28689.6,80.4,31,1.2,25.3,24.8
4003, Carmen,248845,72094,50.55436115,31.3642291,24.84076693,41.13042238,6.247886061,0.734589327,2.555976997,17.42035425,3.248254176,24.93196028,95.27141168,99.1205198,40.67182588,91.01877431,55.3561611,3.428509875,81.34922312,58918.14,35.4,7.6,4.7,14.1,16.2
4004, Champotón,78170,21470,50.07035947,30.26745347,28.61549884,39.1797445,7.39740406,2.776461548,0.91290876,16.46268083,21.23109626,8.32554148,88.61178445,98.08599038,27.8911247,80.4248366,28.40065375,3.622346629,81.37818267,37859.78,57.2,12.1,5.4,20.1,13.6
4009, Escárcega,59923,16833,50.8235569,29.4051586,30.15191987,39.3572621,6.828046745,0.5294098,1.28258655,17.05854848,12.05833709,9.737959156,88.93644849,98.2355404,26.6347592,80.44024405,23.22186995,3.544416547,82.14860275,35193.92,68.1,17.8,4.3,21.3,17.6
4005, Hecelchakán,31917,8291,50.76918257,31.25729235,26.7913651,40.02255851,8.168060908,0.08147916,0.720754599,15.6817897,64.64247666,18.85733985,89.04572325,99.11920849,20.49951737,74.21262218,29.85759112,3.824686293,81.90845241,32766.32,66.7,16.6,6.4,15.1,11.8
4006, Hopelchén,42140,10241,49.3877551,28.95501426,31.05275665,39.56036122,7.497623574,0.620453573,2.70289545,14.24666651,62.9498455,7.154065621,89.0834393,98.2471602,24.50298697,61.18292205,14.78797375,4.071659009,84.96905393,34091.64,74.9,21.7,1.8,33.4,12.9
4007, Palizada,8683,2546,49.06138431,32.39375792,28.1239203,34.60785443,9.927444432,0.276593293,0.703170029,15.24896266,2.499136243,10.81642066,90.48368069,97.39233505,18.26809015,79.16996047,24.44620253,3.399051758,79.82629293,31241.72,59.9,13.7,2.8,20.6,22.3
4012, Seybaplaya,15297,4274,50.07517814,32.71796548,24.53582636,38.46103556,8.897751046,0.065385118,0.575426666,22.27379707,8.21076028,16.80958303,91.49882904,99.01524033,29.09730363,83.63423212,22.53223916,3.571395076,75.82727059,35316.06837,63.1,15.76,4.74,21.82,13.84
4008, Tenabo,11452,3066,49.38002096,31.13814181,27.24414949,39.78344394,8.085923856,0.14845865,0.951965066,20.39996507,41.55310971,11.70612388,89.13539967,99.73327901,21.93527297,76.49558679,15.78947368,3.719607843,83.38783519,34513.5,53.9,10.6,4.3,22.1,14.5
5001, Abasolo,1022,363,47.65166341,38.92563601,20.35225049,29.64774951,16.73189824,2.259332024,0.196463654,20.92337917,0.293542074,7.142857143,97.24517906,99.72451791,66.29834254,87.84530387,11.04972376,2.820441989,68.2320442,56249.75,11,0.6,1.6,13.9,1.9
5002, Acuña,163058,47231,49.74610261,28.9755458,28.01670403,41.33447969,4.536493997,3.307384629,0.762960187,12.83591624,0.704234015,10.53258675,98.1771775,99.51836371,59.17068098,94.28813919,46.13344086,3.440295819,84.35550274,49722.27,23.4,1.5,11.2,13,4.9
5003, Allende,23056,6850,50.35565579,31.55681818,27.36814712,37.15301874,7.863462873,2.061721429,1.60079823,12.76355748,0.117248567,11.13383223,97.57238959,99.82474076,74.33912662,89.95180371,50.31400613,3.357820943,70.77058049,48334.38,24.8,1.4,12.2,13.6,2.6
5004, Arteaga,29578,8633,49.43877206,31.13778409,27.30654762,39.160579,7.805735931,0.776560751,7.35873404,14.42809682,0.462317707,23.61508099,95.19711594,99.31570401,68.74782407,87.52321263,40.71022398,3.409596662,81.71355499,46994.87,29,3.2,4.3,17.6,5.2
5005, Candela,1643,471,48.69141814,34.39196592,27.81497261,30.55386488,12.84236153,0.732600733,0.854700855,18.00976801,0,4.260499087,89.8089172,99.57446809,64.46808511,90.85106383,15.31914894,3.482978723,60.08492569,37133.31,33.4,4.6,5.5,25.1,7.4
5006, Castaños,29128,8379,49.89014007,31.3435526,27.56110959,37.5,7.70049437,0.381364667,0.350395053,14.86672163,0.103096326,10.81127654,98.04930589,99.45068068,63.4181297,87.61495282,40.7646356,3.469190351,74.26180514,43333.43,33.7,4.2,16.9,12.3,2.2
5007, Cuatro Ciénegas,12715,3776,49.94101455,32.03948714,28.91528357,33.64272792,9.58074412,0.315035048,0.196881399,19.30225232,0.25994486,11.38621669,95.36055143,97.27007686,62.52319109,86.24436788,26.15955473,3.35400106,75.01990974,45420.77,33,6.5,5.6,16.7,5.2
5008, Escobedo,3047,908,49.81949458,32.50869708,28.2244831,34.39448638,10.27239908,1.249588951,0.361723117,14.69911213,0.032862307,3.22050608,95.70011025,99.3384785,69.68026461,89.52590959,25.79933848,3.345093716,67.40331492,36591.82,29.1,3.8,4.4,17.7,3.4
5009, Francisco I. Madero,59035,15897,50.50902007,30.45401413,28.47413983,37.73060699,7.316742618,0.245737722,0.496483945,16.19702797,0.20846751,14.41105953,96.26451287,99.70408613,49.01763224,88.29345088,34.11223783,3.699760766,75.08659235,44257.64,31.8,3.5,6.3,16.5,3.5
5010, Frontera,82409,23366,49.99453943,31.30130766,26.84644431,38.19283399,7.308070567,0.333989167,0.565980446,12.93429026,0.153122607,14.3729399,98.5212807,99.75995542,63.08839921,90.99365569,55.92232177,3.516084815,74.72993827,52272.25,22.3,1.7,15.5,10.3,2.8
5011, General Cepeda,11898,3402,48.8065221,32.57720495,28.144217,34.58849297,11.14480667,0.168591419,3.102082104,15.36451749,0.025325004,5.668187194,93.77764671,99.31932524,52.96033156,78.83989346,14.62836837,3.481743227,75.97402597,35762.62,37.1,3.1,14.3,16.4,4.9
5012, Guerrero,1643,521,46.25684723,34.61229458,25.13694461,32.68411442,11.68594035,1.704199635,0.730371272,22.03286671,1.041028781,1.840490798,89.6353167,98.46153846,68.65384615,84.80769231,17.30769231,3.128846154,73.12859885,41506.41,23.8,3.1,3.1,23.2,10.1
5013, Hidalgo,1735,492,48.3573487,28.38972286,34.06466513,35.56581986,7.27482679,3.235124206,0,15.65569035,0,4.503464203,93.2790224,98.77800407,73.11608961,92.66802444,15.68228106,3.518292683,74.9490835,28580.79,24.1,5.8,1.1,22.5,6.5
5014, Jiménez,9502,2727,48.88444538,31.51620711,27.45737739,36.73963376,8.419280152,3.642872184,0.210526316,15.51905664,0.064205457,2.568493151,96.0733945,98.31068674,68.38046272,90.85567389,36.65075285,3.414464023,71.81751288,35266.76,24.1,3.8,4,26.8,9.3
5015, Juárez,1584,486,50.37878788,32.77209596,27.33585859,34.28030303,9.848484848,2.275600506,0,26.35903919,0,4.671717172,96.09053498,99.17525773,73.96694215,88.24742268,12.16494845,3.26185567,76.08247423,36845.57,29.4,1.8,1.7,18,5.2
5016, Lamadrid,1764,553,47.39229025,36.44274376,23.35600907,30.10204082,13.66213152,0.227143668,0.170357751,14.70755253,0.170068027,8.826879271,96.37681159,99.45750452,62.02531646,87.34177215,9.584086799,3.186256781,59.7826087,42953.13,16.5,0.8,3.9,14.5,2.7
5017, Matamoros,118337,31201,50.40266358,30.7680136,27.10412368,38.73177497,7.420249653,0.2902205,0.778348379,17.29674401,0.139278132,11.83037992,95.7832873,99.74642914,44.46834468,89.7710855,36.90564099,3.75956512,76.38402468,44935.15,27.9,2.4,8.5,16,3.9
5018, Monclova,237951,69886,50.38558359,32.66555069,25.31397471,36.97793555,8.479630549,0.488679555,0.742115809,16.69107744,0.222280225,25.45303562,98.76775212,99.75620949,68.21344044,92.29842526,64.56919921,3.397444163,73.4951679,58174.27,22.8,2.4,12.2,8.7,2.1
5019, Morelos,7928,2332,50.36579213,31.89354188,27.08123108,36.44046418,8.741170535,3.192429022,0.252365931,17.84227129,0.050838841,9.970749078,97.7672821,99.74271012,75.85763293,89.1033891,49.87135506,3.370926244,70.79037801,44888.07,22.9,2.1,7.4,13.2,4.8
5020, Múzquiz,71627,20657,49.94066483,31.86260361,27.52022819,36.35144104,9.07832865,0.948101677,2.202724087,18.36662617,0.354614939,10.33487951,97.13683385,99.2747942,62.25,87.65498652,42.42439096,3.457875103,68.21458344,46837.16,29,2.1,13.8,14.2,4
5021, Nadadores,6539,1973,50.40526074,33.74246827,24.36152317,35.90763114,9.328643523,0.091771184,0.673194614,24.13582135,0.275313552,10.70387977,97.30827831,99.5945261,66.3456665,91.53573239,22.25038013,3.312721744,71.50837989,43553,16.8,0.7,12.8,10.5,1.9
5022, Nava,33129,9372,49.89586163,29.7340342,28.83209474,39.20609027,5.933176243,1.66969147,0.447494935,13.0684567,0.178777044,10.62661205,97.89214637,99.63663567,70.73535699,92.44173616,47.52994012,3.518099306,72.97037116,58839.9,24.4,1.5,13.7,12.7,5
5023, Ocampo,9642,2663,48.22650902,31.34546775,28.88404895,35.57353246,8.805227131,0.269933555,0.425620264,15.68566386,0.084157374,7.668840732,94.66766804,95.08073601,67.25497559,79.08374014,28.52311161,3.55839279,75.46104629,34291.79,34.2,4.5,4.6,21.9,7.7
5024, Parras,44472,12719,49.32991545,32.45293893,26.47846739,35.57551608,9.236622318,0.139689978,0.92598851,21.76587212,0.2215841,13.47719314,95.78889152,99.55891619,51.68990782,85.41945648,37.40349772,3.472934697,77.0606777,44827.39,30,3.2,13.1,12.7,4
5025, Piedras Negras,176327,51705,49.68949735,30.44948141,26.80370795,40.44724914,6.144137594,3.848515516,0.861328891,12.46539128,0.371813234,18.89800367,98.39060377,99.76913825,66.6356192,93.94450912,66.9195545,3.37534618,79.4830497,59786.24,22.6,1.7,10,12.7,1.7
5026, Progreso,3239,994,49.55233097,33.47276143,26.2053851,34.65873513,10.92673763,0.689439047,0.062695925,24.85095701,0,2.397476341,95.49180328,99.89764585,63.35721597,83.62333675,20.47082907,3.237424547,61.43589744,43758.66,27.7,2.2,5.6,20.1,4.2
5027, Ramos Arizpe,122243,34386,48.69072258,28.34239028,27.96247329,44.2404198,3.801789559,0.622644601,0.883005824,10.62073033,0.739317973,22.617574,98.12025686,99.70584809,58.96883193,93.57196948,55.84585809,3.5110277,85.92825713,59746.81,16.8,1.4,10.3,11,3.1
5028, Sabinas,64811,20212,50.25998673,32.26993808,25.76316724,37.43341105,8.433827957,0.934810488,2.170688749,12.69022201,0.313639454,16.5991214,98.38925509,99.76716536,66.69309286,90.84964082,59.08527823,3.201801713,74.75954388,58245.25,20.6,1.3,15.2,11.8,1.6
5029, Sacramento,2471,725,49.7369486,32.30230676,26.42654796,35.41076487,8.660461352,0.121408337,0.283286119,13.27397815,0,7.891541886,96.4137931,99.86206897,61.10344828,93.51724138,12.55172414,3.404137931,70.62068966,45579.32,16.6,2,5.3,14.4,1.4
5030, Saltillo,879958,242588,50.24853459,30.83178822,26.12537535,40.20570605,6.602908887,0.569527809,2.286473335,12.07406216,0.516517231,27.4609477,98.52898521,99.87294098,66.85061602,92.76742838,68.31372484,3.606893793,79.18803171,62713.72,17.6,1.6,11.4,8.3,2.4
5031, San Buenaventura,24759,7622,50.42206874,33.05482775,25.47711467,36.5720524,9.206695779,0.61143505,0.457545451,20.45491339,0.141620134,17.90463834,98.28969872,99.51386152,68.38370565,91.66885677,35.8559979,3.244257777,73.69528066,51011.14,23.1,1.9,14.5,9.1,1.3
5032, San Juan de Sabinas,42260,13094,50.4921912,34.38709677,24.1568646,34.87799683,11.41457411,1.046624518,1.179368162,16.68797651,0.113711741,18.76616443,98.44000918,99.76319609,67.23716381,88.11215524,56.79351979,3.220838744,67.02582913,54450.1,22.4,1.3,20.3,10.6,2.3
5033, San Pedro,101041,26577,50.56561198,31.26721245,28.31899581,36.2839918,8.67378758,0.313898681,0.867472743,17.06341347,0.348352521,11.26781546,94.98945148,99.58571859,44.80979284,86.95766797,33.22535689,3.774585843,71.61621499,41269.16,41.4,7.1,9.2,17.9,4.1
5034, Sierra Mojada,6744,1924,47.70166074,29.71352313,29.81909846,37.41103203,5.931198102,0.905985445,0.297000297,17.89426789,0.428855874,9.071373753,96.87662676,98.9039666,75.52192067,82.20250522,29.17536534,3.391962422,82.43877019,38887.19,25.5,1.9,13.1,11.9,11.4
5035, Torreón,720848,215039,51.20288882,32.28828068,24.71157895,38.52187775,8.045491376,0.458297692,1.408952251,15.80551677,0.274249302,30.60395482,98.69616365,99.91000947,57.25525495,92.87193262,63.51107442,3.334403454,77.24578842,56151.25,26,2.7,11.5,9.8,2.2
5036, Viesca,20305,5353,49.61832061,31.32204895,28.19285432,36.12810896,9.094946704,0.281467582,0.696193157,23.70278943,0.099280218,3.222282906,93.49821997,99.49286251,39.1582112,80.87903832,10.59552884,3.758433283,70.2515015,35416.37,43.3,6.9,8,23,5.6
5037, Villa Unión,6188,1820,49.41822883,31.38251454,28.42598578,36.15061409,8.936651584,2.038175348,0.080879974,20.67292138,0.048480931,4.186952288,96.530837,98.84424876,74.11894273,89.43313154,29.77435333,3.395489549,66.15299945,40080.53,26.6,2.5,7,16.5,8.1
5038, Zaragoza,13135,3986,50.07993909,32.00380662,28.05481538,35.59192996,9.227255424,3.057334553,1.151353412,17.52820982,0.15275338,7.819905213,95.60191003,99.503444,71.05197088,85.5887522,37.4089882,3.282128514,73.39034205,44974.07,32.8,2.3,7,17.6,5.8
6001, Armería,27626,8224,49.54028813,32.90911067,25.9047274,36.69987321,10.24814345,1.424016233,0.655939697,20.46014493,0.741548528,6.932383824,90.38110313,99.14435888,41.65036675,87.09204254,32.22493888,3.337362637,75.28377884,47740.34,38.4,4.1,3.8,24.8,12.4
6002, Colima,157048,50352,51.50845601,35.00323273,21.16288876,38.21267026,11.31711431,1.352229795,1.809046511,19.34811652,0.818150656,29.4485356,97.22959092,99.51662838,57.70045144,92.69476628,69.22769587,3.077145018,73.63867074,59459.14,25,2.2,6.5,12.6,6.8
6003, Comala,21661,6300,49.711463,34.00630622,23.04089771,38.34739868,10.85504962,1.238576796,3.09440965,23.07192877,0.520833333,11.17471842,95.74230585,98.81656805,45.87332054,84.21305182,47.48880358,3.412008282,74.00895141,43446.24,46.4,7.9,3.4,19,12.1
6004, Coquimatlán,20837,6189,49.68565532,33.07919128,24.3336695,38.72160592,10.03697834,1.071034052,3.098280334,22.74517337,1.351091451,9.512359334,91.73673997,98.58926545,45.12729042,87.37029831,46.96822309,3.348079728,75.17420191,40751.22,44,6.1,5.6,22.6,10.3
6005, Cuauhtémoc,31267,9322,49.69456616,34.39403263,22.69974041,37.11502099,11.16238823,1.523265882,0.692485253,20.24111065,5.677361281,13.16144795,94.73967298,99.59086994,54.15096371,86.07581305,49.77916622,3.33831113,74.11599828,55660.45,29.1,1.9,7.3,15.4,3.9
6006, Ixtlahuacán,5623,1711,48.65730037,35.10403699,22.60359239,35.69269073,11.87977948,2.152641879,0.355745286,21.80718605,0.872973454,6.609656155,90.23962595,98.23840282,42.80681151,77.92131533,35.99530241,3.279506753,69.61876833,39592.03,41.8,6.4,1.7,25.4,12.2
6007, Manzanillo,191031,59761,50.20860489,31.76109446,24.42067362,40.88640217,6.820173942,0.910571669,1.711395118,16.15073529,1.13285056,19.76889461,97.14818674,99.66555746,48.60557769,92.73060374,58.80404815,3.180845004,80.97552771,58623.35,24.7,1.6,8.1,13.9,6.9
6008, Minatitlán,10231,2913,48.84175545,31.1586548,27.64589515,39.41641939,8.259149357,1.325420376,1.394658754,14.58951533,0.524389037,7.984565153,92.9092805,98.25358016,53.07477289,83.6884387,27.90778903,3.510520869,79.99302893,48105.99,28,3.1,4.7,20.8,12.7
6009, Tecomán,116305,33001,50.27814797,31.14502561,26.92152051,39.34822851,7.6094537,0.907109568,2.39869084,18.5914935,2.60239092,10.41528139,90.72690836,99.36695377,39.36626792,88.51351351,34.89101315,3.490565464,80.46767957,50803.12,37.9,5.5,4.8,24,12.1
6010, Villa de Álvarez,149762,49080,51.68734392,32.33496748,22.70867239,41.92200277,6.677248465,1.226981532,1.89681742,16.4404486,0.585798737,35.25917782,98.56616895,98.21297183,63.00214878,95.32042888,75.23378829,3.046863529,80.1752913,60148.68,19.4,1,7,8.4,3.4
7001, Acacoyagua,17994,4415,50,28.34772702,33.96687785,36.69000778,7.280204513,0.995273839,5.147304058,14.95581615,0.77812361,3.803803804,86.88264613,97.86799728,14.99206169,81.30671506,24.52915816,4.053980494,81.04709648,27346.34,77,21.6,1,29.7,13.1
7002, Acala,21187,5431,50.84721763,30.06419031,30.22608203,37.40501251,7.693396894,0.09913142,0.486216012,15.85083786,11.3817684,7.662889518,78.6148462,98.89032735,15.52553664,79.35627081,10.34227567,3.870723137,76.44444444,29835.03,77.5,28.1,3.7,32.4,30.7
7003, Acapetahua,26899,7604,50.98330793,30.97717133,29.65868531,36.60023795,8.912105889,1.175201755,4.17658435,17.13148892,0.260989523,5.644048196,82.31811604,98.8257026,18.87041436,69.5049505,10.34346103,3.51946167,79.05405405,25838.24,57.9,11.8,1.3,31.3,14.8
7113, Aldama,8480,1653,52.35849057,21.56792453,44.31603774,40.12971698,2.948113208,0.011793844,2.230614894,7.689586036,99.95282463,0.165113811,74.69733656,98.84918231,5.215281989,30.76923077,1.029678982,4.975166566,78.48484848,14549.66,98.9,59,0,40,44.5
7004, Altamirano,36160,7969,50.13274336,25.24233486,35.76027456,42.36321865,4.433162209,0.017023691,1.395625904,7.295832979,79.39722759,2.835307821,75.82516761,96.72342621,11.01651187,44.64654283,4.47626419,4.45824438,86.40550006,19344.47,94.6,44.6,2.3,43,14.9
7005, Amatán,24512,5663,49.70626632,25.78614556,36.01501305,40.75962794,5.177056136,0.024479804,0.648767749,11.96964752,39.41737245,1.75567833,81.24668903,95.13790665,3.925035361,32.46110325,7.956152758,4.271746818,86.80149015,18370.48,90.4,38.2,0.2,32.7,22.8
7006, Amatenango de la Frontera,31735,7580,51.38490625,28.71476743,33.40476491,37.0540779,7.487709568,2.152944143,0.21119657,12.22933148,4.435267787,3.060484761,80.98507857,98.71777925,19.16721745,69.48592573,17.73490155,4.147575637,81.06995885,21079.65,80.3,20.2,1.3,31.4,10.8
7007, Amatenango del Valle,11283,2559,52.37968625,25.95382434,35.3540725,40.92883098,5.105025259,0.008863677,0.05318206,6.35525616,82.16978621,1.375454787,71.42298671,97.85072294,16.10003908,39.97655334,0.74247753,4.345056663,81.06624853,21413.62,94.3,42.9,3.2,49.4,37.3
7008, Ángel Albino Corzo,31947,7296,50.21441763,27.55829968,33.37402573,39.75021129,6.034995461,1.00807714,0.184709786,11.62492173,6.430586023,4.927127409,77.56753051,97.93571626,19.46522582,67.92295968,18.8859637,4.324747265,80.23688197,25190.15,85,29.3,0.7,35.6,20.9
7009, Arriaga,41135,12358,51.49143066,33.35317856,25.67643126,35.68250881,10.55062599,0.316109422,1.753447311,18.0708537,1.253956659,12.50274076,89.09311741,98.77574185,22.75381122,83.52120671,29.16463909,3.318388195,80.18722019,39868.25,62.1,15.1,4.1,23.1,8.9
7010, Bejucal de Ocampo,7365,1567,50.41412084,27.69857434,35.05770536,38.13985064,7.427019688,0.176558468,0.203665988,12.58655804,0.964019009,1.086956522,87.6834716,99.23371648,16.34738186,71.62939297,10.47254151,4.639208174,75.57544757,18571.95,93.9,28.8,0.7,35.7,18
7011, Bella Vista,20157,4523,50.37952076,29.02232475,33.66572407,35.8237833,7.952572307,0.789748175,0.228491953,12.65024337,2.088604455,2.352824382,89.73451327,97.76449757,13.30234617,59.19858313,11.33495683,4.408809208,82.1317312,19127.01,82.6,19.6,3.5,30.8,13.1
7114, Benemérito de las Américas,23603,5473,49.94704063,24.77496818,37.57742894,40.74671192,4.306321595,5.296888927,0.229211766,10.67124915,37.58320533,2.895827105,82.72260901,97.4604343,20.37548316,67.90577843,6.532940743,4.237920265,86.09939483,24500.46,75.8,23.1,1.3,35.5,18.7
7012, Berriozábal,64632,16192,50.62198292,27.78036176,31.52918968,41.79083693,5.242228721,0.300202714,0.845031186,14.33965184,7.256826534,12.81260175,88.39048502,98.80069238,24.88715761,85.76904055,35.55486862,3.929401583,82.25386997,30934.84,61.6,21.1,2.6,25.7,17.8
7013, Bochil,37263,8407,51.13651612,24.71706064,37.88206771,40.5720553,4.329379167,0.025980774,1.313472475,10.00230934,57.84909943,7.077791682,82.32200128,99.25555128,14.1720154,63.15789474,16.10833012,4.341823375,86.45551693,21384.46,78.3,34.7,4.8,27.3,24.9
7015, Cacahoatán,50112,12144,51.25518838,29.55270195,31.00654534,38.14655172,7.960169221,3.185565158,0.46697266,12.58631012,6.932676322,8.920629833,87.48970516,98.96915718,18.46445654,83.9821841,16.85773196,4.06860724,78.85251323,30473.85,76.6,29.6,3.5,24.2,18.4
7120, Capitán Luis Ángel Vidal,4315,805,47.30011587,25.78586327,35.08690614,41.83082271,5.028968714,0.324449594,0.092699884,9.524913094,0.648899189,0.649802738,84.09937888,97.63387298,25.40473225,42.96388543,8.96637609,5.246575342,87.125,17466.19338,92.1,19.4,0.2,39,39.4
7016, Catazajá,17619,4785,49.5885124,33.63965038,25.97763778,35.16090584,11.17543561,0.096508657,0.193039232,18.92597639,4.562106468,6.547891842,83.47280335,97.8424801,14.30666108,67.50471402,8.525345622,3.630289066,74.84157161,30207.16,67.4,19.7,0.5,28.9,15.1
7022, Chalchihuitán,21915,4819,50.38558065,21.07849938,45.47487563,38.87088677,2.583177399,0.004564334,0.100479562,7.914916925,99.87677422,0.282962895,69.42080133,86.85797463,3.43106675,33.66604284,1.122894573,4.47962578,76.60550459,15240.76,98.9,76.4,0,49.5,64.1
7023, Chamula,101967,22654,53.95765297,23.94969843,40.20889521,39.62143873,4.540773795,0.039251089,0.258032867,5.522152364,99.68305367,0.199214917,58.1773225,98.66849509,10.23712617,44.98761281,1.451070607,4.435326904,70.29922096,20899.13,96.3,52.3,0.6,55.3,42
7024, Chanal,13678,2188,50.76765609,21.25144403,48.3804928,34.6128537,4.12371134,0.021944262,0.175541252,8.541133455,99.88258604,0.851251192,70.08234218,96.97940503,3.981693364,52.08237986,0.274599542,5.8042086,74.49355433,14857.81,99.1,68,0.1,32.9,56.1
7025, Chapultenango,7472,1722,50.0133833,28.68883833,32.66862955,37.32601713,7.494646681,0.080321285,17.43672157,16.98567795,95.73601304,7.191408374,81.30081301,95.93259733,5.810575247,37.42010459,15.86287042,4.24404416,74.56242707,22195.04,86.1,28.8,3.4,26.2,35.3
7026, Chenalhó,47371,9503,51.03755462,22.88093227,40.98969769,40.92636379,3.164583685,0.014778845,0.6882574,3.734352241,99.45644128,0.713076598,68.69803179,96.77725118,4.960505529,33.17535545,1.137440758,4.867445778,68.44130853,16950.65,98.6,69.4,0.3,51,52.7
7027, Chiapa de Corzo,112075,29647,50.77760428,29.70377201,28.41231612,40.97823459,6.266395681,0.157618527,0.49788221,11.59621429,6.488577018,15.95759958,88.41791651,99.29840022,25.4592909,86.21110433,29.30847458,3.746563081,81.66225121,29947.01,60.5,17.4,5.3,19.7,16.1
7028, Chiapilla,6156,1627,49.54515919,31.26624431,26.9005848,38.98635478,7.927225471,0,0.146270112,16.25223468,5.962632006,3.135662063,67.65067651,98.89230769,10.89230769,76.18461538,2.338461538,3.761230769,78.38171711,23024.47,82.6,20.6,2.4,36.6,32.4
7029, Chicoasén,5402,1476,50,29.79526101,30.67382451,37.59718623,7.515734913,0.037037037,0.222181078,17.90077749,12.86560533,3.856136448,87.04206242,99.45652174,10.73369565,77.7173913,11.20923913,3.653532609,68.44262295,27772.47,77.7,26.2,11,26.8,29.3
7030, Chicomuselo,36785,8807,50.68913959,28.48294142,32.8992796,37.96656246,6.779937475,1.106910713,0.171312033,12.03502284,1.312457454,3.706225151,80.71550256,97.98290598,19.13559129,71.55555556,15.76607387,4.13994302,80.61236148,22937.46,81.6,26.3,0.6,34.4,18.9
7031, Chilón,137262,26645,50.95729335,23.40958939,41.34878129,38.6993114,3.602579517,0.008746356,1.457145773,7.909139272,97.8743163,3.017875843,73.03932627,93.69250986,5.207824879,34.61365172,2.962712628,5.005143029,94.38760156,18587.2,96.9,53.2,0.1,38.6,27.4
7017, Cintalapa,88106,21765,50.42675868,30.22989563,29.38684656,38.55745971,7.987234961,0.149621343,0.543015211,14.71069311,9.499792253,11.18332949,86.62282719,98.21913396,22.68648475,73.99567438,21.38057984,3.939839941,79.80507183,29961.11,72,18.3,2.3,26.6,13.5
7018, Coapilla,9900,2444,50.77777778,27.60444444,33.96969697,39.39393939,6.95959596,0.161697827,0.101040719,14.80246539,20.77618612,5.90267195,81.7028244,99.22258592,10.35188216,71.11292962,4.664484452,4.000409165,83.9653751,21771.41,82.9,25.7,1,34,30.6
7019, Comitán de Domínguez,166178,44427,52.1958382,29.89534345,27.99833802,41.31645661,6.687060042,1.036641258,0.638488829,12.16919426,7.279075527,16.47712166,89.25610525,99.43589512,38.59538264,83.02116713,32.98129217,3.709566119,85.33342378,33638.28,68.8,18.6,2.7,28.3,6.1
7021, Copainalá,22192,6055,51.12653208,30.36256309,30.08291276,37.27919971,8.692321557,0.184817887,1.43771408,16.49089598,17.30369567,9.496852498,86.16300215,98.01488834,13.18444996,62.24354732,11.59827929,3.642018197,78.84135176,30553.47,74.8,19.1,1.8,25.9,16.1
7014, El Bosque,24273,5049,51.75297656,24.00379022,38.94038644,41.15684093,3.839657232,0.01236043,0.515145271,7.127554384,97.79281323,1.679458612,73.49445325,97.83987317,5.432196669,49.93056933,5.730715844,4.711256441,73.80904923,18802.67,96.3,47.6,1.4,40.8,35.3
7122, El Parral,15587,4265,51.29915956,31.244048,28.47333633,37.04678175,9.061156388,0.102682582,0.577552461,17.50625682,4.956024909,6.487667009,81.8160488,98.21218537,19.69411765,76.6407904,7.080686897,3.635551375,70.28301887,27974.96443,77.6,23.1,2,30.4,19.4
