eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,5,0.8,0.9,0,0,904,0.001342887669275308
0.05,5,5,0.8,0.9,0,0,197,0.001335738810878049
0.1,5,5,0.8,0.9,0,0,93,0.001367186913438348
0.3,5,5,0.8,0.9,0,0,27,0.001407499389795823
0.01,7,5,0.8,0.9,0,0,915,0.001339375829323826
0.05,7,5,0.8,0.9,0,0,197,0.0013392472058881
0.1,7,5,0.8,0.9,0,0,92,0.001375101996622466
0.3,7,5,0.8,0.9,0,0,28,0.001441063583112917
0.01,1,7,0.8,0.9,0,0,1296,0.001464924255114266
0.05,1,7,0.8,0.9,0,0,291,0.001475342667659167
0.1,1,7,0.8,0.9,0,0,157,0.00147669632979955
0.3,1,7,0.8,0.9,0,0,54,0.001524076773445199
0.01,3,7,0.8,0.9,0,0,997,0.001370391400527796
0.05,3,7,0.8,0.9,0,0,207,0.001372892606986474
0.1,3,7,0.8,0.9,0,0,87,0.0013974145964363001
0.3,3,7,0.8,0.9,0,0,29,0.001424884465030741
0.01,5,7,0.8,0.9,0,0,906,0.001345451312422864
0.05,5,7,0.8,0.9,0,0,171,0.001357655222476267
0.1,5,7,0.8,0.9,0,0,84,0.001371322556999004
0.3,5,7,0.8,0.9,0,0,23,0.001451619488054418
0.01,7,7,0.8,0.9,0,0,915,0.001349198461236497
0.05,7,7,0.8,0.9,0,0,184,0.001355512547528791
0.1,7,7,0.8,0.9,0,0,92,0.001384436369524626
0.3,7,7,0.8,0.9,0,0,27,0.001467202081859504
0.01,1,1,1,0.9,0,0,1730,0.001431927309565951
0.05,1,1,1,0.9,0,0,406,0.001427129658353211
0.1,1,1,1,0.9,0,0,189,0.001430727019448865
0.3,1,1,1,0.9,0,0,63,0.00144529982679741
0.01,3,1,1,0.9,0,0,952,0.001359433500520222
0.05,3,1,1,0.9,0,0,208,0.001355591326620552
0.1,3,1,1,0.9,0,0,125,0.001334156386447133
0.3,3,1,1,0.9,0,0,40,0.001383315797249152
0.01,5,1,1,0.9,0,0,1185,0.001357321361661459
0.05,5,1,1,0.9,0,0,264,0.001342195244549723
0.1,5,1,1,0.9,0,0,135,0.001358038199417759
0.3,5,1,1,0.9,0,0,43,0.001342782664487757
0.01,7,1,1,0.9,0,0,1185,0.001353851075533125
0.05,7,1,1,0.9,0,0,264,0.001367571720767464
0.1,7,1,1,0.9,0,0,135,0.001361056956578325
0.3,7,1,1,0.9,0,0,44,0.00140920961726305
0.01,1,3,1,0.9,0,0,2203,0.001392044414153972
0.05,1,3,1,0.9,0,0,440,0.001391009951301108
0.1,1,3,1,0.9,0,0,221,0.001391728076506343
0.3,1,3,1,0.9,0,0,83,0.001421895753854222
0.01,3,3,1,0.9,0,0,1108,0.001357206941970696
0.05,3,3,1,0.9,0,0,247,0.001353336229996712
0.1,3,3,1,0.9,0,0,123,0.00134092197552562
0.3,3,3,1,0.9,0,0,30,0.001406259519480459
0.01,5,3,1,0.9,0,0,1185,0.001360129004238769
0.05,5,3,1,0.9,0,0,264,0.001365143320458465
0.1,5,3,1,0.9,0,0,135,0.001353013030511754
0.3,5,3,1,0.9,0,0,29,0.001388108416226269
0.01,7,3,1,0.9,0,0,1185,0.001345876473975223
0.05,7,3,1,0.9,0,0,264,0.0013600402088689361
0.1,7,3,1,0.9,0,0,136,0.001364540367971861
0.3,7,3,1,0.9,0,0,34,0.001388131329605966
0.01,1,5,1,0.9,0,0,2107,0.001414762712122545
0.05,1,5,1,0.9,0,0,412,0.001414359993932312
0.1,1,5,1,0.9,0,0,239,0.001413772343888311
0.3,1,5,1,0.9,0,0,93,0.001445192251094336
0.01,3,5,1,0.9,0,0,986,0.001376768662471238
0.05,3,5,1,0.9,0,0,181,0.001375910373794631
0.1,3,5,1,0.9,0,0,109,0.001375851213222277
0.3,3,5,1,0.9,0,0,27,0.001454303226638172
0.01,5,5,1,0.9,0,0,952,0.001358865743333181
0.05,5,5,1,0.9,0,0,183,0.001364645704267875
0.1,5,5,1,0.9,0,0,91,0.001366029615486071
0.3,5,5,1,0.9,0,0,28,0.001391761263901663
0.01,7,5,1,0.9,0,0,929,0.001351593886317504
0.05,7,5,1,0.9,0,0,182,0.001374712042504882
0.1,7,5,1,0.9,0,0,99,0.001373117038294546
0.3,7,5,1,0.9,0,0,32,0.001374543974745591
0.01,1,7,1,0.9,0,0,2014,0.00143842462994632
0.05,1,7,1,0.9,0,0,508,0.001433054289961194
0.1,1,7,1,0.9,0,0,213,0.00143672477932387
0.3,1,7,1,0.9,0,0,80,0.001465286086693148
0.01,3,7,1,0.9,0,0,1011,0.001376858319842276
0.05,3,7,1,0.9,0,0,195,0.001382271132001482
0.1,3,7,1,0.9,0,0,102,0.001380056032733682
0.3,3,7,1,0.9,0,0,24,0.001429387903256329
0.01,5,7,1,0.9,0,0,909,0.0013765566768428731
0.05,5,7,1,0.9,0,0,193,0.001373089171363515
0.1,5,7,1,0.9,0,0,98,0.001377440723960103
0.3,5,7,1,0.9,0,0,27,0.001389756714736727
0.01,7,7,1,0.9,0,0,947,0.00136309648561589
0.05,7,7,1,0.9,0,0,187,0.0013757095296252609
0.1,7,7,1,0.9,0,0,93,0.001382967082164325
0.3,7,7,1,0.9,0,0,27,0.001444295086065385
0.01,1,1,0.65,1,0,0,930,0.001467685183538167
0.05,1,1,0.65,1,0,0,226,0.001464112732527412
0.1,1,1,0.65,1,0,0,171,0.001437343726005691
0.3,1,1,0.65,1,0,0,71,0.00149001749911316
0.01,3,1,0.65,1,0,0,942,0.001353618714439913
0.05,3,1,0.65,1,0,0,206,0.001358032119075764
0.1,3,1,0.65,1,0,0,109,0.001373283620536829
0.3,3,1,0.65,1,0,0,30,0.001435605429147357
0.01,5,1,0.65,1,0,0,993,0.001344567965593585
0.05,5,1,0.65,1,0,0,223,0.001364270243541295
0.1,5,1,0.65,1,0,0,98,0.001391077085086983
0.3,5,1,0.65,1,0,0,26,0.001500042213036997
0.01,7,1,0.65,1,0,0,1024,0.001361488419932127
0.05,7,1,0.65,1,0,0,302,0.001368980331292085
0.1,7,1,0.65,1,0,0,118,0.001416933733923005
0.3,7,1,0.65,1,0,0,27,0.001528751535388429
0.01,1,3,0.65,1,0,0,1064,0.001440367134390537
0.05,1,3,0.65,1,0,0,226,0.001442589632934645
0.1,1,3,0.65,1,0,0,133,0.001431288386317009
0.3,1,3,0.65,1,0,0,52,0.001471487646153149
0.01,3,3,0.65,1,0,0,945,0.001360096020493351
0.05,3,3,0.65,1,0,0,177,0.001358242741100328
0.1,3,3,0.65,1,0,0,99,0.001361897529622918
0.3,3,3,0.65,1,0,0,37,0.001430940236097086
0.01,5,3,0.65,1,0,0,904,0.001335721448314875
0.05,5,3,0.65,1,0,0,177,0.001352166827089504
0.1,5,3,0.65,1,0,0,90,0.001363107676560387
0.3,5,3,0.65,1,0,0,35,0.001443964599703622
0.01,7,3,0.65,1,0,0,900,0.001330373293205627
0.05,7,3,0.65,1,0,0,181,0.00133509082578339
0.1,7,3,0.65,1,0,0,87,0.00136820134449756
0.3,7,3,0.65,1,0,0,26,0.001464723678776568
0.01,1,5,0.65,1,0,0,1064,0.001467452792429662
0.05,1,5,0.65,1,0,0,195,0.001484026660544351
0.1,1,5,0.65,1,0,0,141,0.001469669736849756
0.3,1,5,0.65,1,0,0,52,0.001516548743100791
0.01,3,5,0.65,1,0,0,875,0.0013773860114706781
0.05,3,5,0.65,1,0,0,176,0.001390326982390307
0.1,3,5,0.65,1,0,0,91,0.001388119116949847
0.3,3,5,0.65,1,0,0,25,0.00141244243794478
0.01,5,5,0.65,1,0,0,895,0.001344866538281509
0.05,5,5,0.65,1,0,0,169,0.001344140243932601
0.1,5,5,0.65,1,0,0,88,0.001359914730455563
0.3,5,5,0.65,1,0,0,33,0.001441903077510798
0.01,7,5,0.65,1,0,0,915,0.001345139077995962
