eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,7,0.8,0.9,0,0,185,0.001401802802588975
0.1,5,7,0.8,0.9,0,0,94,0.001415444002677973
0.3,5,7,0.8,0.9,0,0,26,0.001487171076069093
0.01,7,7,0.8,0.9,0,0,917,0.001397438002805373
0.05,7,7,0.8,0.9,0,0,177,0.001401652551925416
0.1,7,7,0.8,0.9,0,0,89,0.0014188780661551401
0.3,7,7,0.8,0.9,0,0,26,0.001462665651670421
0.01,1,1,1,0.9,0,0,1220,0.001478964730363467
0.05,1,1,1,0.9,0,0,238,0.0014796504846527859
0.1,1,1,1,0.9,0,0,116,0.00148141628318282
0.3,1,1,1,0.9,0,0,29,0.00151949955225984
0.01,3,1,1,0.9,0,0,1022,0.001428005325122052
0.05,3,1,1,0.9,0,0,191,0.0014178919744422
0.1,3,1,1,0.9,0,0,127,0.001424515908421654
0.3,3,1,1,0.9,0,0,25,0.00149115001972443
0.01,5,1,1,0.9,0,0,1185,0.001420710504949146
0.05,5,1,1,0.9,0,0,264,0.001424442848067437
0.1,5,1,1,0.9,0,0,135,0.001419858665527392
0.3,5,1,1,0.9,0,0,44,0.001531138081388758
0.01,7,1,1,0.9,0,0,1185,0.001419397541104357
0.05,7,1,1,0.9,0,0,264,0.0014293444323525079
0.1,7,1,1,0.9,0,0,135,0.001444345106300809
0.3,7,1,1,0.9,0,0,43,0.00155286675734463
0.01,1,3,1,0.9,0,0,1289,0.001475187652680519
0.05,1,3,1,0.9,0,0,273,0.001473808155002983
0.1,1,3,1,0.9,0,0,132,0.001475744124165739
0.3,1,3,1,0.9,0,0,65,0.001510658624586039
0.01,3,3,1,0.9,0,0,904,0.001435785292299694
0.05,3,3,1,0.9,0,0,193,0.001425476562965912
0.1,3,3,1,0.9,0,0,123,0.001436277301075612
0.3,3,3,1,0.9,0,0,25,0.00147310708041651
0.01,5,3,1,0.9,0,0,1185,0.001420283881745584
0.05,5,3,1,0.9,0,0,264,0.001411636269807983
0.1,5,3,1,0.9,0,0,121,0.001427164456408006
0.3,5,3,1,0.9,0,0,28,0.001498739668389911
0.01,7,3,1,0.9,0,0,1185,0.001409208822931096
0.05,7,3,1,0.9,0,0,264,0.001412301620337742
0.1,7,3,1,0.9,0,0,135,0.001425569564527741
0.3,7,3,1,0.9,0,0,44,0.001464577869707638
0.01,1,5,1,0.9,0,0,1415,0.001477085357726188
0.05,1,5,1,0.9,0,0,241,0.001478808830810447
0.1,1,5,1,0.9,0,0,142,0.001481674183158098
0.3,1,5,1,0.9,0,0,31,0.0015228012101313891
0.01,3,5,1,0.9,0,0,924,0.001431461566243133
0.05,3,5,1,0.9,0,0,175,0.001432231753048629
0.1,3,5,1,0.9,0,0,91,0.001435344728277186
0.3,3,5,1,0.9,0,0,33,0.001466244681589006
0.01,5,5,1,0.9,0,0,959,0.001422255542246128
0.05,5,5,1,0.9,0,0,180,0.001412108140196285
0.1,5,5,1,0.9,0,0,93,0.001410842162419611
0.3,5,5,1,0.9,0,0,28,0.001437396295582864
0.01,7,5,1,0.9,0,0,964,0.001403075299498876
0.05,7,5,1,0.9,0,0,205,0.001407661292360097
0.1,7,5,1,0.9,0,0,100,0.001426129769547474
0.3,7,5,1,0.9,0,0,27,0.001489011431775101
0.01,1,7,1,0.9,0,0,1239,0.001491734273207355
0.05,1,7,1,0.9,0,0,253,0.001490190782117081
0.1,1,7,1,0.9,0,0,117,0.001494432014238363
0.3,1,7,1,0.9,0,0,74,0.001529961846676119
0.01,3,7,1,0.9,0,0,941,0.001439697282738985
0.05,3,7,1,0.9,0,0,196,0.001433240748989987
0.1,3,7,1,0.9,0,0,92,0.001436665269793226
0.3,3,7,1,0.9,0,0,32,0.001469898687182058
0.01,5,7,1,0.9,0,0,902,0.001427230013885622
0.05,5,7,1,0.9,0,0,179,0.001426661506348258
0.1,5,7,1,0.9,0,0,87,0.001434818233194671
0.3,5,7,1,0.9,0,0,28,0.001483739603589315
0.01,7,7,1,0.9,0,0,954,0.001416617831584338
0.05,7,7,1,0.9,0,0,180,0.001417238217495063
0.1,7,7,1,0.9,0,0,89,0.001437675840944712
0.3,7,7,1,0.9,0,0,26,0.001458465713419509
0.01,1,1,0.65,1,0,0,927,0.001492781079811807
0.05,1,1,0.65,1,0,0,196,0.001499828552610066
0.1,1,1,0.65,1,0,0,96,0.001494969569993519
0.3,1,1,0.65,1,0,0,27,0.001561367040948426
0.01,3,1,0.65,1,0,0,928,0.001414001445312336
0.05,3,1,0.65,1,0,0,206,0.0014289353290730389
0.1,3,1,0.65,1,0,0,83,0.001431394103933805
0.3,3,1,0.65,1,0,0,26,0.001529541815390477
0.01,5,1,0.65,1,0,0,945,0.001397581446872993
0.05,5,1,0.65,1,0,0,187,0.001411170570074275
0.1,5,1,0.65,1,0,0,95,0.00146337249373222
0.3,5,1,0.65,1,0,0,26,0.001569077100863975
0.01,7,1,0.65,1,0,0,1003,0.0014030606860532741
0.05,7,1,0.65,1,0,0,275,0.001422220254420274
0.1,7,1,0.65,1,0,0,119,0.001450848358873831
0.3,7,1,0.65,1,0,0,41,0.001590922682438325
0.01,1,3,0.65,1,0,0,876,0.001493917930983457
0.05,1,3,0.65,1,0,0,180,0.001499829733770345
0.1,1,3,0.65,1,0,0,98,0.001497679473794368
0.3,1,3,0.65,1,0,0,27,0.001540866020722563
0.01,3,3,0.65,1,0,0,937,0.001424286879543665
0.05,3,3,0.65,1,0,0,204,0.001424134125552738
0.1,3,3,0.65,1,0,0,90,0.001444948370684502
0.3,3,3,0.65,1,0,0,25,0.001516985200497913
0.01,5,3,0.65,1,0,0,874,0.001401871087910165
0.05,5,3,0.65,1,0,0,178,0.001398418465709652
0.1,5,3,0.65,1,0,0,92,0.001391675293186646
0.3,5,3,0.65,1,0,0,23,0.001524990732910091
0.01,7,3,0.65,1,0,0,945,0.001389524501292189
0.05,7,3,0.65,1,0,0,194,0.001406211418767032
0.1,7,3,0.65,1,0,0,104,0.00142289130931164
0.3,7,3,0.65,1,0,0,22,0.001542392825137232
0.01,1,5,0.65,1,0,0,926,0.001501897918338073
0.05,1,5,0.65,1,0,0,188,0.001512769232463459
0.1,1,5,0.65,1,0,0,98,0.001510309592201009
0.3,1,5,0.65,1,0,0,26,0.001567767553556993
0.01,3,5,0.65,1,0,0,899,0.001433263248413261
0.05,3,5,0.65,1,0,0,183,0.0014396323237208751
0.1,3,5,0.65,1,0,0,87,0.001432466413214446
0.3,3,5,0.65,1,0,0,27,0.001468646694836596
0.01,5,5,0.65,1,0,0,873,0.001399200661429252
0.05,5,5,0.65,1,0,0,174,0.001399387511137384
0.1,5,5,0.65,1,0,0,88,0.001434730083517834
0.3,5,5,0.65,1,0,0,28,0.001485776293712307
0.01,7,5,0.65,1,0,0,899,0.001401915630169681
0.05,7,5,0.65,1,0,0,180,0.001394549076254472
0.1,7,5,0.65,1,0,0,86,0.001405794018280702
0.3,7,5,0.65,1,0,0,24,0.001514896096073619
0.01,1,7,0.65,1,0,0,875,0.00151483633763533
0.05,1,7,0.65,1,0,0,173,0.001522889375780141
0.1,1,7,0.65,1,0,0,86,0.001523688858060865
0.3,1,7,0.65,1,0,0,40,0.001553677961872619
0.01,3,7,0.65,1,0,0,899,0.001428788531066601
0.05,3,7,0.65,1,0,0,168,0.001425526085398078
0.1,3,7,0.65,1,0,0,86,0.001450471267070068
0.3,3,7,0.65,1,0,0,27,0.0014870865543144159
0.01,5,7,0.65,1,0,0,890,0.001401857998567949
0.05,5,7,0.65,1,0,0,194,0.001401461607114061
0.1,5,7,0.65,1,0,0,82,0.00143259030389864
0.3,5,7,0.65,1,0,0,25,0.001505479199855902
0.01,7,7,0.65,1,0,0,890,0.001405189154742934
0.05,7,7,0.65,1,0,0,179,0.001398404569057183
0.1,7,7,0.65,1,0,0,86,0.00144684194366569
0.3,7,7,0.65,1,0,0,27,0.001512111629183896
0.01,1,1,0.8,1,0,0,923,0.001490866658308184
0.05,1,1,0.8,1,0,0,198,0.001488567105453892
0.1,1,1,0.8,1,0,0,97,0.001481361712593683
0.3,1,1,0.8,1,0,0,31,0.001550904446144576
0.01,3,1,0.8,1,0,0,987,0.001419394652956332
0.05,3,1,0.8,1,0,0,208,0.001433972620759342
